TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,COLUMN_DEFAULT,IS_NULLABLE,COLUMN_TYPE,EXTRA
"kinga_staging","physical_measurements","value_max","8","","YES","decimal(15,4)",""
"kinga_staging","physical_measurements","unit","9","","NO","varchar(30)",""
"kinga_staging","physical_measurements","instrument","10","","YES","varchar(255)",""
"kinga_staging","physical_measurements","measurement_method","11","manual","NO","enum('manual','laser','ai_assisted','imported','photogrammetric','ultrasonic','thermal','load_cell','other')",""
"kinga_staging","physical_measurements","calibration_reference","12","","YES","varchar(255)",""
"kinga_staging","physical_measurements","confidence","13","0.900","NO","decimal(4,3)",""
"kinga_staging","physical_measurements","captured_by","14","","NO","int",""
"kinga_staging","physical_measurements","captured_at","15","CURRENT_TIMESTAMP","NO","timestamp",""
"kinga_staging","physical_measurements","source","16","ENGINEER_MEASUREMENT","NO","varchar(50)",""
"kinga_staging","physical_measurements","evidence_document_ids","17","","YES","json",""
"kinga_staging","physical_measurements","location_reference","18","","YES","varchar(255)",""
"kinga_staging","physical_measurements","location_image_url","19","","YES","text",""
"kinga_staging","physical_measurements","standards_body","20","","YES","varchar(50)",""
"kinga_staging","physical_measurements","standards_code","21","","YES","varchar(100)",""
"kinga_staging","physical_measurements","standards_clause","22","","YES","varchar(100)",""
"kinga_staging","physical_measurements","standards_description","23","","YES","text",""
"kinga_staging","physical_measurements","notes","24","","YES","text",""
"kinga_staging","physical_measurements","created_at","25","CURRENT_TIMESTAMP","NO","timestamp",""
"kinga_staging","physical_measurements","updated_at","26","CURRENT_TIMESTAMP","NO","timestamp","DEFAULT_GENERATED on update CURRENT_TIMESTAMP"
