TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,COLUMN_DEFAULT,IS_NULLABLE,COLUMN_TYPE,EXTRA
"kinga_staging","assessor_insurer_relationships","relationship_type","4","","NO","enum('insurer_owned','marketplace_contract','preferred_vendor')",""
"kinga_staging","assessor_insurer_relationships","relationship_status","5","active","YES","enum('active','suspended','terminated')",""
"kinga_staging","assessor_insurer_relationships","contract_start_date","6","","NO","timestamp",""
"kinga_staging","assessor_insurer_relationships","contract_end_date","7","","YES","timestamp",""
"kinga_staging","assessor_insurer_relationships","contracted_rate_per_assessment","8","","YES","decimal(10,2)",""
"kinga_staging","assessor_insurer_relationships","marketplace_commission_rate","9","","YES","decimal(5,2)",""
"kinga_staging","assessor_insurer_relationships","performance_rating","10","","YES","decimal(3,2)",""
"kinga_staging","assessor_insurer_relationships","total_assignments_completed","11","0","YES","int",""
"kinga_staging","assessor_insurer_relationships","total_assignments_rejected","12","0","YES","int",""
"kinga_staging","assessor_insurer_relationships","average_completion_time_hours","13","","YES","decimal(8,2)",""
"kinga_staging","assessor_insurer_relationships","is_preferred_vendor","14","0","YES","tinyint",""
"kinga_staging","assessor_insurer_relationships","preferred_vendor_since","15","","YES","timestamp",""
"kinga_staging","assessor_insurer_relationships","created_at","16","CURRENT_TIMESTAMP","NO","timestamp",""
"kinga_staging","assessor_insurer_relationships","updated_at","17","CURRENT_TIMESTAMP","NO","timestamp","DEFAULT_GENERATED on update CURRENT_TIMESTAMP"
"kinga_staging","assessor_subscriptions","id","1","","NO","int","auto_increment"
"kinga_staging","assessor_subscriptions","marketplace_profile_id","2","","NO","varchar(36)",""
"kinga_staging","assessor_subscriptions","user_id","3","","NO","int",""
"kinga_staging","assessor_subscriptions","tier","4","free","NO","enum('free','pro')",""
"kinga_staging","assessor_subscriptions","max_claims_per_month","5","10","NO","int",""
"kinga_staging","assessor_subscriptions","expires_at","6","","YES","timestamp",""
"kinga_staging","assessor_subscriptions","created_at","7","CURRENT_TIMESTAMP","NO","timestamp",""
"kinga_staging","assessor_subscriptions","updated_at","8","CURRENT_TIMESTAMP","NO","timestamp","DEFAULT_GENERATED on update CURRENT_TIMESTAMP"
"kinga_staging","assessors","id","1","","NO","int","auto_increment"
"kinga_staging","assessors","user_id","2","","NO","int",""
"kinga_staging","assessors","professional_license_number","3","","NO","varchar(100)",""
"kinga_staging","assessors","license_expiry_date","4","","NO","timestamp",""
"kinga_staging","assessors","assessor_type","5","","NO","enum('insurer_owned','marketplace','hybrid')",""
"kinga_staging","assessors","primary_tenant_id","6","","YES","varchar(64)",""
"kinga_staging","assessors","marketplace_enabled","7","0","NO","tinyint",""
"kinga_staging","assessors","marketplace_status","8","pending_approval","YES","enum('pending_approval','active','suspended','inactive')",""
"kinga_staging","assessors","marketplace_onboarded_at","9","","YES","timestamp",""
"kinga_staging","assessors","marketplace_bio","10","","YES","text",""
"kinga_staging","assessors","marketplace_hourly_rate","11","","YES","decimal(10,2)",""
"kinga_staging","assessors","marketplace_availability","12","on_demand","YES","enum('full_time','part_time','weekends_only','on_demand')",""
"kinga_staging","assessors","specializations","13","","YES","text",""
"kinga_staging","assessors","certifications","14","","YES","text",""
"kinga_staging","assessors","certification_level","15","","NO","enum('junior','senior','expert','master')",""
"kinga_staging","assessors","years_of_experience","16","","YES","int",""
"kinga_staging","assessors","service_regions","17","","YES","text",""
"kinga_staging","assessors","max_travel_distance_km","18","50","YES","int",""
"kinga_staging","assessors","active_status","19","1","NO","tinyint",""
"kinga_staging","assessors","performance_score","20","","YES","decimal(5,2)",""
"kinga_staging","assessors","total_assessments_completed","21","0","YES","int",""
"kinga_staging","assessors","average_accuracy_score","22","","YES","decimal(5,2)",""
"kinga_staging","assessors","average_turnaround_hours","23","","YES","decimal(8,2)",""
"kinga_staging","assessors","average_rating","24","","YES","decimal(3,2)",""
"kinga_staging","assessors","total_ratings_count","25","0","YES","int",""
"kinga_staging","assessors","total_marketplace_earnings","26","0.00","YES","decimal(12,2)",""
"kinga_staging","assessors","pending_payout","27","0.00","YES","decimal(12,2)",""
"kinga_staging","assessors","last_payout_date","28","","YES","timestamp",""
"kinga_staging","assessors","background_check_status","29","pending","YES","enum('pending','passed','failed')",""
"kinga_staging","assessors","background_check_date","30","","YES","timestamp",""
"kinga_staging","assessors","insurance_verified","31","0","YES","tinyint",""
"kinga_staging","assessors","insurance_expiry_date","32","","YES","timestamp",""
"kinga_staging","assessors","created_at","33","CURRENT_TIMESTAMP","NO","timestamp",""
"kinga_staging","assessors","updated_at","34","CURRENT_TIMESTAMP","NO","timestamp","DEFAULT_GENERATED on update CURRENT_TIMESTAMP"
"kinga_staging","asset_registry","id","1","","NO","int","auto_increment"
"kinga_staging","asset_registry","tenant_id","2","","NO","varchar(255)",""
"kinga_staging","asset_registry","asset_ref","3","","NO","varchar(100)",""
"kinga_staging","asset_registry","asset_type","4","","NO","enum('vehicle','equipment','building','transformer','fire_system','solar_plant','wind_turbine','substation','industrial')",""
"kinga_staging","asset_registry","asset_name","5","","NO","varchar(255)",""
"kinga_staging","asset_registry","asset_description","6","","YES","text",""
"kinga_staging","asset_registry","serial_number","7","","YES","varchar(100)",""
"kinga_staging","asset_registry","manufacturer","8","","YES","varchar(100)",""
"kinga_staging","asset_registry","model","9","","YES","varchar(100)",""
"kinga_staging","asset_registry","year_manufactured","10","","YES","int",""
"kinga_staging","asset_registry","location_address","11","","YES","text",""
"kinga_staging","asset_registry","location_lat","12","","YES","decimal(10,7)",""
"kinga_staging","asset_registry","location_lng","13","","YES","decimal(10,7)",""
"kinga_staging","asset_registry","owner_id","14","","YES","int",""
"kinga_staging","asset_registry","owner_name","15","","YES","varchar(255)",""
"kinga_staging","asset_registry","vehicle_registration","16","","YES","varchar(50)",""
"kinga_staging","asset_registry","last_inspection_id","17","","YES","int",""
"kinga_staging","asset_registry","last_inspected_at","18","","YES","timestamp",""
"kinga_staging","asset_registry","inspection_count","19","0","NO","int",""
"kinga_staging","asset_registry","risk_rating","20","","YES","enum('low','medium','high','critical')",""
"kinga_staging","asset_registry","metadata_json","21","","YES","json",""
"kinga_staging","asset_registry","created_by","22","","NO","int",""
"kinga_staging","asset_registry","created_at","23","CURRENT_TIMESTAMP","NO","timestamp",""
"kinga_staging","asset_registry","updated_at","24","CURRENT_TIMESTAMP","NO","timestamp","DEFAULT_GENERATED on update CURRENT_TIMESTAMP"
"kinga_staging","audit_trail","id","1","","NO","int","auto_increment"
"kinga_staging","audit_trail","claim_id","2","","YES","int",""
"kinga_staging","audit_trail","user_id","3","","NO","int",""
"kinga_staging","audit_trail","action","4","","NO","varchar(100)",""
"kinga_staging","audit_trail","entity_type","5","","YES","varchar(50)",""
"kinga_staging","audit_trail","entity_id","6","","YES","int",""
"kinga_staging","audit_trail","previous_value","7","","YES","text",""
"kinga_staging","audit_trail","new_value","8","","YES","text",""
"kinga_staging","audit_trail","change_description","9","","YES","text",""
"kinga_staging","audit_trail","ip_address","10","","YES","varchar(45)",""
"kinga_staging","audit_trail","user_agent","11","","YES","text",""
"kinga_staging","audit_trail","created_at","12","CURRENT_TIMESTAMP","NO","timestamp",""
