TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,COLUMN_DEFAULT,IS_NULLABLE,COLUMN_TYPE,EXTRA
"kinga_staging","historical_claims","vehicle_color","11","","YES","varchar(50)",""
"kinga_staging","historical_claims","incident_date","12","","YES","date",""
"kinga_staging","historical_claims","incident_location","13","","YES","text",""
"kinga_staging","historical_claims","incident_description","14","","YES","text",""
"kinga_staging","historical_claims","accident_type","15","","YES","varchar(100)",""
"kinga_staging","historical_claims","estimated_speed","16","","YES","int",""
"kinga_staging","historical_claims","claimant_name","17","","YES","varchar(255)",""
"kinga_staging","historical_claims","claimant_id_number","18","","YES","varchar(50)",""
"kinga_staging","historical_claims","claimant_contact","19","","YES","varchar(100)",""
"kinga_staging","historical_claims","total_panel_beater_quote","20","","YES","decimal(12,2)",""
"kinga_staging","historical_claims","total_assessor_estimate","21","","YES","decimal(12,2)",""
"kinga_staging","historical_claims","total_ai_estimate","22","","YES","decimal(12,2)",""
"kinga_staging","historical_claims","final_approved_cost","23","","YES","decimal(12,2)",""
"kinga_staging","historical_claims","repair_decision","24","","YES","enum('repair','total_loss','cash_settlement','rejected')",""
"kinga_staging","historical_claims","assessor_name","25","","YES","varchar(255)",""
"kinga_staging","historical_claims","assessor_license_number","26","","YES","varchar(100)",""
"kinga_staging","historical_claims","pipeline_status","27","pending","NO","enum('pending','documents_uploaded','classification_complete','extraction_complete','ground_truth_captured','variance_calculated','complete','failed')",""
"kinga_staging","historical_claims","data_quality_score","28","","YES","int",""
"kinga_staging","historical_claims","fields_extracted","29","","YES","int",""
"kinga_staging","historical_claims","fields_missing","30","","YES","int",""
"kinga_staging","historical_claims","manual_corrections","31","0","YES","int",""
"kinga_staging","historical_claims","total_documents","32","0","YES","int",""
"kinga_staging","historical_claims","extraction_log","33","","YES","json",""
"kinga_staging","historical_claims","last_error","34","","YES","text",""
"kinga_staging","historical_claims","retry_count","35","0","YES","int",""
"kinga_staging","historical_claims","created_at","36","CURRENT_TIMESTAMP","NO","timestamp",""
"kinga_staging","historical_claims","updated_at","37","CURRENT_TIMESTAMP","NO","timestamp","DEFAULT_GENERATED on update CURRENT_TIMESTAMP"
"kinga_staging","historical_claims","replay_mode","38","0","NO","tinyint",""
"kinga_staging","historical_claims","last_replayed_at","39","","YES","timestamp",""
"kinga_staging","historical_claims","replay_count","40","0","NO","int",""
"kinga_staging","historical_claims","damage_photos_json","41","","YES","json",""
"kinga_staging","historical_replay_results","id","1","","NO","int","auto_increment"
"kinga_staging","historical_replay_results","tenant_id","2","","NO","varchar(64)",""
"kinga_staging","historical_replay_results","historical_claim_id","3","","NO","int",""
"kinga_staging","historical_replay_results","original_claim_reference","4","","YES","varchar(100)",""
"kinga_staging","historical_replay_results","replayed_at","5","CURRENT_TIMESTAMP","NO","timestamp",""
"kinga_staging","historical_replay_results","replayed_by_user_id","6","","YES","int",""
"kinga_staging","historical_replay_results","replay_version","7","1","YES","int",""
"kinga_staging","historical_replay_results","policy_version_id","8","","YES","int",""
"kinga_staging","historical_replay_results","policy_version","9","","YES","int",""
"kinga_staging","historical_replay_results","policy_name","10","","YES","varchar(255)",""
"kinga_staging","historical_replay_results","original_decision","11","","YES","enum('approved','rejected','referred','total_loss','cash_settlement')",""
"kinga_staging","historical_replay_results","original_payout","12","","YES","decimal(12,2)",""
"kinga_staging","historical_replay_results","original_processing_time_hours","13","","YES","decimal(10,2)",""
"kinga_staging","historical_replay_results","original_assessor_name","14","","YES","varchar(255)",""
"kinga_staging","historical_replay_results","ai_damage_detection_score","15","","YES","decimal(5,2)",""
"kinga_staging","historical_replay_results","ai_estimated_cost","16","","YES","decimal(12,2)",""
"kinga_staging","historical_replay_results","ai_fraud_score","17","","YES","decimal(5,2)",""
"kinga_staging","historical_replay_results","ai_confidence_score","18","","YES","decimal(5,2)",""
"kinga_staging","historical_replay_results","kinga_routing_decision","19","","YES","enum('auto_approve','hybrid_review','escalate','fraud_review')",""
"kinga_staging","historical_replay_results","kinga_predicted_payout","20","","YES","decimal(12,2)",""
"kinga_staging","historical_replay_results","kinga_estimated_processing_time_hours","21","","YES","decimal(10,2)",""
"kinga_staging","historical_replay_results","decision_match","22","","NO","tinyint",""
"kinga_staging","historical_replay_results","payout_variance","23","","YES","decimal(12,2)",""
"kinga_staging","historical_replay_results","payout_variance_percentage","24","","YES","decimal(5,2)",""
"kinga_staging","historical_replay_results","processing_time_delta","25","","YES","decimal(10,2)",""
"kinga_staging","historical_replay_results","processing_time_delta_percentage","26","","YES","decimal(5,2)",""
"kinga_staging","historical_replay_results","confidence_level","27","","YES","enum('very_high','high','medium','low','very_low')",""
"kinga_staging","historical_replay_results","confidence_justification","28","","YES","text",""
"kinga_staging","historical_replay_results","fraud_risk_level","29","","YES","enum('none','low','medium','moderate','high','critical','elevated')",""
"kinga_staging","historical_replay_results","fraud_indicators","30","","YES","json",""
"kinga_staging","historical_replay_results","simulated_workflow_steps","31","","YES","json",""
"kinga_staging","historical_replay_results","is_replay","32","1","NO","tinyint",""
"kinga_staging","historical_replay_results","no_live_mutation","33","1","NO","tinyint",""
"kinga_staging","historical_replay_results","performance_summary","34","","YES","text",""
"kinga_staging","historical_replay_results","recommended_action","35","","YES","enum('adopt_kinga','review_policy','manual_review','no_action')",""
"kinga_staging","historical_replay_results","replay_duration_ms","36","","YES","int",""
"kinga_staging","historical_replay_results","replay_status","37","success","NO","enum('success','partial_success','failed')",""
"kinga_staging","historical_replay_results","replay_errors","38","","YES","json",""
"kinga_staging","historical_replay_results","created_at","39","CURRENT_TIMESTAMP","NO","timestamp",""
"kinga_staging","historical_replay_results","updated_at","40","CURRENT_TIMESTAMP","NO","timestamp","DEFAULT_GENERATED on update CURRENT_TIMESTAMP"
"kinga_staging","human_review_queue","id","1","","NO","int","auto_increment"
"kinga_staging","human_review_queue","tenant_id","2","","NO","varchar(64)",""
"kinga_staging","human_review_queue","historical_claim_id","3","","YES","int",""
"kinga_staging","human_review_queue","review_type","4","","NO","varchar(64)",""
"kinga_staging","human_review_queue","priority","5","medium","NO","enum('low','medium','high','critical')",""
"kinga_staging","human_review_queue","status","6","pending","NO","enum('pending','in_review','completed','rejected')",""
"kinga_staging","human_review_queue","assigned_to","7","","YES","int",""
"kinga_staging","human_review_queue","review_notes","8","","YES","text",""
"kinga_staging","human_review_queue","queued_at","9","CURRENT_TIMESTAMP","NO","timestamp",""
"kinga_staging","human_review_queue","started_at","10","","YES","timestamp",""
"kinga_staging","human_review_queue","completed_at","11","","YES","timestamp",""
"kinga_staging","human_review_queue","created_at","12","CURRENT_TIMESTAMP","NO","timestamp",""
"kinga_staging","ingestion_batches","id","1","","NO","int","auto_increment"
"kinga_staging","ingestion_batches","tenant_id","2","","NO","varchar(64)",""
"kinga_staging","ingestion_batches","batch_name","3","","YES","varchar(255)",""
"kinga_staging","ingestion_batches","ingestion_source","4","","NO","enum('processor_upload','bulk_batch','api','email','legacy_import','broker_upload')",""
"kinga_staging","ingestion_batches","ingestion_channel","5","","NO","enum('web_ui','api','email','sftp')",""
"kinga_staging","ingestion_batches","uploaded_by_user_id","6","","YES","int",""
"kinga_staging","ingestion_batches","uploaded_by_email","7","","YES","varchar(320)",""
"kinga_staging","ingestion_batches","uploaded_by_ip_address","8","","YES","varchar(45)",""
"kinga_staging","ingestion_batches","total_documents","9","0","NO","int",""
"kinga_staging","ingestion_batches","processed_documents","10","0","NO","int",""
"kinga_staging","ingestion_batches","failed_documents","11","0","NO","int",""
"kinga_staging","ingestion_batches","status","12","pending","NO","enum('pending','processing','completed','failed')",""
"kinga_staging","ingestion_batches","started_at","13","","YES","timestamp",""
"kinga_staging","ingestion_batches","completed_at","14","","YES","timestamp",""
"kinga_staging","ingestion_batches","custody_chain","15","","YES","json",""
"kinga_staging","ingestion_batches","created_at","16","CURRENT_TIMESTAMP","NO","timestamp",""
"kinga_staging","insurer_tenants","id","1","","NO","varchar(64)",""
"kinga_staging","insurer_tenants","name","2","","NO","varchar(255)",""
"kinga_staging","insurer_tenants","display_name","3","","NO","varchar(255)",""
"kinga_staging","insurer_tenants","logo_url","4","","YES","text",""
"kinga_staging","insurer_tenants","primary_color","5","#10b981","YES","varchar(7)",""
"kinga_staging","insurer_tenants","secondary_color","6","#64748b","YES","varchar(7)",""
"kinga_staging","insurer_tenants","document_naming_template","7","","YES","text",""
"kinga_staging","insurer_tenants","document_retention_years","8","7","YES","int",""
"kinga_staging","insurer_tenants","fraud_retention_years","9","10","YES","int",""
"kinga_staging","insurer_tenants","require_manager_approval_above","10","10000.00","YES","decimal(10,2)",""
"kinga_staging","insurer_tenants","high_value_threshold","11","10000.00","YES","decimal(10,2)",""
"kinga_staging","insurer_tenants","auto_approve_below","12","5000.00","YES","decimal(10,2)",""
"kinga_staging","insurer_tenants","fraud_flag_threshold","13","0.70","YES","decimal(3,2)",""
"kinga_staging","insurer_tenants","created_at","14","CURRENT_TIMESTAMP","NO","timestamp",""
"kinga_staging","insurer_tenants","updated_at","15","CURRENT_TIMESTAMP","NO","timestamp","DEFAULT_GENERATED on update CURRENT_TIMESTAMP"
"kinga_staging","insurer_tenants","primary_currency","16","USD","YES","varchar(3)",""
"kinga_staging","insurer_tenants","primary_currency_symbol","17","$","YES","varchar(10)",""
"kinga_staging","insurer_tenants","secondary_currency","18","","YES","varchar(3)",""
"kinga_staging","insurer_tenants","secondary_currency_symbol","19","","YES","varchar(10)",""
"kinga_staging","insurer_tenants","exchange_rate","20","","YES","decimal(10,4)",""
"kinga_staging","insurer_tenants","pricing_tier","21","process","NO","enum('process','protect','prove')",""
"kinga_staging","insurer_tenants","monthly_platform_fee","22","900.00","NO","decimal(10,2)",""
"kinga_staging","insurer_tenants","per_claim_fee","23","12.00","NO","decimal(8,2)",""
"kinga_staging","insurer_tenants","tier_feature_flags","24","","YES","text",""
"kinga_staging","iso_audit_logs","id","1","","NO","varchar(64)",""
"kinga_staging","iso_audit_logs","tenant_id","2","","NO","varchar(64)",""
"kinga_staging","iso_audit_logs","user_id","3","","NO","int",""
"kinga_staging","iso_audit_logs","user_role","4","","NO","varchar(50)",""
"kinga_staging","iso_audit_logs","action_type","5","","NO","enum('create','update','approve','reject','view','delete')",""
"kinga_staging","iso_audit_logs","resource_type","6","","NO","varchar(50)",""
"kinga_staging","iso_audit_logs","resource_id","7","","NO","varchar(64)",""
"kinga_staging","iso_audit_logs","before_state","8","","YES","text",""
"kinga_staging","iso_audit_logs","after_state","9","","YES","text",""
"kinga_staging","iso_audit_logs","ip_address","10","","YES","varchar(45)",""
"kinga_staging","iso_audit_logs","session_id","11","","YES","varchar(64)",""
"kinga_staging","iso_audit_logs","timestamp","12","CURRENT_TIMESTAMP","NO","timestamp",""
"kinga_staging","iso_audit_logs","integrity_hash","13","","NO","varchar(64)",""
"kinga_staging","licensing_records","id","1","","NO","int","auto_increment"
"kinga_staging","licensing_records","fleet_account_id","2","","NO","int",""
"kinga_staging","licensing_records","vehicle_registration","3","","NO","varchar(50)",""
"kinga_staging","licensing_records","vehicle_make","4","","YES","varchar(100)",""
"kinga_staging","licensing_records","vehicle_model","5","","YES","varchar(100)",""
"kinga_staging","licensing_records","license_type","6","","NO","enum('vehicle_license','roadworthy','operator_permit','cross_border','other')",""
"kinga_staging","licensing_records","license_number","7","","YES","varchar(100)",""
"kinga_staging","licensing_records","issue_date","8","","YES","timestamp",""
"kinga_staging","licensing_records","expiry_date","9","","NO","timestamp",""
"kinga_staging","licensing_records","issuing_authority","10","","YES","varchar(255)",""
"kinga_staging","licensing_records","cost_cents","11","","YES","int",""
"kinga_staging","licensing_records","licensing_status","12","active","NO","enum('active','expired','expiring_soon','pending_renewal')",""
"kinga_staging","licensing_records","document_url","13","","YES","varchar(1000)",""
"kinga_staging","licensing_records","notes","14","","YES","text",""
"kinga_staging","licensing_records","created_by","15","","NO","int",""
"kinga_staging","licensing_records","created_at","16","CURRENT_TIMESTAMP","NO","timestamp",""
"kinga_staging","licensing_records","updated_at","17","CURRENT_TIMESTAMP","NO","timestamp","DEFAULT_GENERATED on update CURRENT_TIMESTAMP"
